from_url,to_url,title
https://www.data-blogger.com/tag/dutch/,https://twitter.com/search?q=%23ai&src=hash,['Dutch Archives - Data Blogger']
https://www.data-blogger.com/tag/dutch/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fwww.data-blogger.com%2F2016%2F07%2F17%2Fcern-deel-3-trip-naar-zurich%2F,['Dutch Archives - Data Blogger']
https://www.data-blogger.com/tag/dutch/,http://www.kdnuggets.com/2017/07/top-stories-week-0703-0709.html,['Dutch Archives - Data Blogger']
https://www.data-blogger.com/tag/dutch/,https://twitter.com/search?q=%23maths&src=hash,['Dutch Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.data-blogger.com/category/web-technology/,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,http://twitter.com/kmjjacobs/status/875467271870787584,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/search?q=%23dev&src=hash,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/search?q=%23euler&src=hash,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/share?text=CERN%20%28deel%203%29%20%2D%20Trip%20naar%20Z%C3%BCrich&via=kmjjacobs&url=https%3A%2F%2Fwww.data-blogger.com%2F2016%2F07%2F17%2Fcern-deel-3-trip-naar-zurich%2F,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fwww.data-blogger.com%2F2016%2F07%2F09%2Fcern-deel-2-de-eerste-weken%2F,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/search?q=%23linkextraction&src=hash,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.data-blogger.com/2016/07/09/cern-deel-2-de-eerste-weken/,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.data-blogger.com/2016/07/17/cern-deel-3-trip-naar-zurich/#respond,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/search?q=%23python&src=hash,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,http://twitter.com/kmjjacobs/status/850260564949442561,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/search?q=%23quadratic&src=hash,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/search?q=%23rnn&src=hash,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/search?q=%23scrapy&src=hash,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.data-blogger.com/2016/07/17/cern-deel-3-trip-naar-zurich/#more-393,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Fwww.data-blogger.com%2F2016%2F07%2F17%2Fcern-deel-3-trip-naar-zurich%2F&title=CERN+%28deel+3%29+%26%238211%3B+Trip+naar+Z%C3%BCrich,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/search?q=%23babel&src=hash,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/search?q=%23polynomial&src=hash,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fwww.data-blogger.com%2F2016%2F08%2F19%2Fcern-deel-4-de-laatste-weken%2F,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/share?text=CERN%20%28deel%202%29%20%2D%20De%20eerste%20weken&via=kmjjacobs&url=https%3A%2F%2Fwww.data-blogger.com%2F2016%2F07%2F09%2Fcern-deel-2-de-eerste-weken%2F,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.data-blogger.com/become-a-blogger/,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.data-blogger.com/2016/07/09/cern-deel-2-de-eerste-weken/#respond,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,http://twitter.com/kmjjacobs/status/840225416652689408,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,http://twitter.com/kmjjacobs/status/864869887679889408,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.data-blogger.com/2016/07/09/cern-deel-2-de-eerste-weken/#more-364,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/search?q=%23mathematics&src=hash,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/search?q=%23neuralnetwork&src=hash,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/search?q=%23sklearn&src=hash,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/search?q=%23react&src=hash,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/search?q=%23fraud&src=hash,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.data-blogger.com/2016/08/19/cern-deel-4-de-laatste-weken/,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.data-blogger.com/2016/08/19/cern-deel-4-de-laatste-weken/#more-520,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Fwww.data-blogger.com%2F2016%2F08%2F19%2Fcern-deel-4-de-laatste-weken%2F&title=CERN+%28deel+4%29+%26%238211%3B+De+laatste+weken,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Fwww.data-blogger.com%2F2016%2F07%2F09%2Fcern-deel-2-de-eerste-weken%2F&title=CERN+%28deel+2%29+%26%238211%3B+De+eerste+weken,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/search?q=%23elman&src=hash,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.data-blogger.com/category/data-science/,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.data-blogger.com/2016/06/25/cern-deel-1-het-begin/#respond,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.data-blogger.com/2016/08/13/apache-flink-the-next-distributed-data-processing-revolution/,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,http://twitter.com/kmjjacobs/status/841985029467181056,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/search?q=%23extraction&src=hash,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/search?q=%23pi&src=hash,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.data-blogger.com/2017/05/17/elman-rnn-implementation-in-tensorflow/,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/search?q=%23redux&src=hash,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/search?q=%23programming&src=hash,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/search?q=%23link&src=hash,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Fwww.data-blogger.com%2F2016%2F06%2F25%2Fcern-deel-1-het-begin%2F&title=CERN+%28deel+1%29+%26%238211%3B+Het+begin,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/search?q=%23webpack&src=hash,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.data-blogger.com/category/software-science/,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/search?q=%23tensorflow&src=hash,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/search?q=%23srnn&src=hash,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/share?text=CERN%20%28deel%204%29%20%2D%20De%20laatste%20weken&via=kmjjacobs&url=https%3A%2F%2Fwww.data-blogger.com%2F2016%2F08%2F19%2Fcern-deel-4-de-laatste-weken%2F,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.data-blogger.com/category/technology/,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/search?q=%23machinelearning&src=hash,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.data-blogger.com/2017/02/24/gathering-tweets-with-python/,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/search?q=%23pandas&src=hash,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.data-blogger.com/2016/06/25/cern-deel-1-het-begin/#more-339,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/search?q=%23basel&src=hash,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/kmjjacobs,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.data-blogger.com/looking-for-a-data-scientist/,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/search?q=%23weierstrass&src=hash,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.data-blogger.com/2016/08/18/scraping-a-website-with-python-scrapy/,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.data-blogger.com/2017/03/15/pi-day-pi-and-the-basel-problem/,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.data-blogger.com/2016/07/17/cern-deel-3-trip-naar-zurich/,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.data-blogger.com/2016/08/19/cern-deel-4-de-laatste-weken/#respond,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/share?text=CERN%20%28deel%201%29%20%2D%20Het%20begin&via=kmjjacobs&url=https%3A%2F%2Fwww.data-blogger.com%2F2016%2F06%2F25%2Fcern-deel-1-het-begin%2F,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.data-blogger.com/category/uncategorized/,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fwww.data-blogger.com%2F2016%2F06%2F25%2Fcern-deel-1-het-begin%2F,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/search?q=%23ai&src=hash,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fwww.data-blogger.com%2F2016%2F07%2F17%2Fcern-deel-3-trip-naar-zurich%2F,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,http://www.kdnuggets.com/2017/07/top-stories-week-0703-0709.html,['IT Archives - Data Blogger']
https://www.data-blogger.com/tag/it/,https://twitter.com/search?q=%23maths&src=hash,['IT Archives - Data Blogger']
https://www.data-blogger.com/2016/07/17/why-scala/,http://twitter.com/kmjjacobs/status/875467271870787584,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://www.data-blogger.com/tag/imperative/,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/search?q=%23dev&src=hash,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://www.linkedin.com/,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/search?q=%23euler&src=hash,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,http://www.kdnuggets.com/2017/07/top-stories-week-0703-0709.html,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/search?q=%23linkextraction&src=hash,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://www.data-blogger.com/2016/07/09/cern-deel-2-de-eerste-weken/,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/search?q=%23python&src=hash,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Fwww.data-blogger.com%2F2016%2F07%2F17%2Fwhy-scala%2F&title=Why+Scala%3F,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,mailto:mail@kevinjacobs.nl,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,http://twitter.com/kmjjacobs/status/850260564949442561,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/search?q=%23rnn&src=hash,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/search?q=%23scrapy&src=hash,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/search?q=%23babel&src=hash,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/search?q=%23polynomial&src=hash,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://www.data-blogger.com/become-a-blogger/,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,http://twitter.com/kmjjacobs/status/840225416652689408,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,http://twitter.com/kmjjacobs/status/864869887679889408,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/search?q=%23mathematics&src=hash,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,http://flink.apache.org/,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://www.twitter.com/kmjjacobs,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://www.data-blogger.com/tag/scala/,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/search?q=%23sklearn&src=hash,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/search?q=%23neuralnetwork&src=hash,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/search?q=%23react&src=hash,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/search?q=%23fraud&src=hash,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/share?text=Why%20Scala%3F&via=kmjjacobs&url=https%3A%2F%2Fwww.data-blogger.com%2F2016%2F07%2F17%2Fwhy-scala%2F,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://www.linkedin.com/in/kevinjacobs1991/,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fwww.data-blogger.com%2F2016%2F07%2F17%2Fwhy-scala%2F,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/search?q=%23elman&src=hash,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://www.data-blogger.com/category/data-science/,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://www.data-blogger.com/2016/08/13/apache-flink-the-next-distributed-data-processing-revolution/,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,http://www.sony.com/,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,http://twitter.com/kmjjacobs/status/841985029467181056,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,http://www.scala-lang.org/documentation/books.html,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/search?q=%23extraction&src=hash,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://www.data-blogger.com/tag/functional/,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/search?q=%23pi&src=hash,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://www.data-blogger.com/2017/05/17/elman-rnn-implementation-in-tensorflow/,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/search?q=%23redux&src=hash,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/search?q=%23programming&src=hash,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/search?q=%23link&src=hash,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,http://spark.apache.org/,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://www.data-blogger.com/category/web-technology/,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/search?q=%23webpack&src=hash,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://www.data-blogger.com/category/software-science/,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/search?q=%23tensorflow&src=hash,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/search?q=%23srnn&src=hash,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://www.data-blogger.com/category/technology/,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/kmjjacobs,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://www.data-blogger.com/2017/02/24/gathering-tweets-with-python/,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/search?q=%23machinelearning&src=hash,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/search?q=%23pandas&src=hash,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://www.data-blogger.com/2016/08/18/scraping-a-website-with-python-scrapy/,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/search?q=%23basel&src=hash,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://www.data-blogger.com/looking-for-a-data-scientist/,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/search?q=%23weierstrass&src=hash,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://www.data-blogger.com/2017/03/15/pi-day-pi-and-the-basel-problem/,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://www.data-blogger.com/2016/07/17/cern-deel-3-trip-naar-zurich/,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://www.data-blogger.com/category/uncategorized/,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/search?q=%23ai&src=hash,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/search?q=%23quadratic&src=hash,['Why Scala?']
https://www.data-blogger.com/2016/07/17/why-scala/,https://twitter.com/search?q=%23maths&src=hash,['Why Scala?']
https://www.data-blogger.com/tag/artificial-intelligence/,http://twitter.com/kmjjacobs/status/875467271870787584,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/search?q=%23dev&src=hash,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/search?q=%23euler&src=hash,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,http://www.kdnuggets.com/2017/07/top-stories-week-0703-0709.html,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/search?q=%23linkextraction&src=hash,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/share?text=Tic-Tac-AI%3A%20A%20Strong%20Tic-Tac-Toe%20AI%20Opponent%20using%20Forward%20Sampling&via=kmjjacobs&url=https%3A%2F%2Fwww.data-blogger.com%2F2017%2F03%2F07%2Ftic-tac-ai-a-strong-tic-tac-toe-ai-opponent-using-forward-sampling%2F,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/search?q=%23python&src=hash,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Fwww.data-blogger.com%2F2017%2F03%2F07%2Ftic-tac-ai-a-strong-tic-tac-toe-ai-opponent-using-forward-sampling%2F&title=Tic-Tac-AI%3A+A+Strong+Tic-Tac-Toe+AI+Opponent+using+Forward+Sampling,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fwww.data-blogger.com%2F2017%2F03%2F07%2Ftic-tac-ai-a-strong-tic-tac-toe-ai-opponent-using-forward-sampling%2F,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,http://twitter.com/kmjjacobs/status/850260564949442561,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/search?q=%23rnn&src=hash,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/search?q=%23scrapy&src=hash,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/search?q=%23babel&src=hash,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/search?q=%23polynomial&src=hash,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://www.data-blogger.com/2017/03/07/tic-tac-ai-a-strong-tic-tac-toe-ai-opponent-using-forward-sampling/#more-662,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://www.data-blogger.com/become-a-blogger/,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,http://twitter.com/kmjjacobs/status/840225416652689408,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,http://twitter.com/kmjjacobs/status/864869887679889408,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/search?q=%23mathematics&src=hash,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/search?q=%23sklearn&src=hash,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/search?q=%23neuralnetwork&src=hash,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/search?q=%23react&src=hash,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/search?q=%23fraud&src=hash,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://www.data-blogger.com/2017/03/07/tic-tac-ai-a-strong-tic-tac-toe-ai-opponent-using-forward-sampling/#respond,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/search?q=%23elman&src=hash,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://www.data-blogger.com/category/data-science/,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://www.data-blogger.com/2016/08/13/apache-flink-the-next-distributed-data-processing-revolution/,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,http://twitter.com/kmjjacobs/status/841985029467181056,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/search?q=%23extraction&src=hash,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/search?q=%23pi&src=hash,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://www.data-blogger.com/2017/05/17/elman-rnn-implementation-in-tensorflow/,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/search?q=%23redux&src=hash,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/search?q=%23programming&src=hash,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/search?q=%23link&src=hash,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://www.data-blogger.com/category/web-technology/,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/search?q=%23webpack&src=hash,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://www.data-blogger.com/category/software-science/,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/search?q=%23tensorflow&src=hash,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/search?q=%23srnn&src=hash,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://www.data-blogger.com/category/technology/,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/kmjjacobs,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://www.data-blogger.com/2017/02/24/gathering-tweets-with-python/,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/search?q=%23machinelearning&src=hash,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/search?q=%23pandas&src=hash,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://www.data-blogger.com/2016/08/18/scraping-a-website-with-python-scrapy/,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/search?q=%23basel&src=hash,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://www.data-blogger.com/looking-for-a-data-scientist/,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/search?q=%23weierstrass&src=hash,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://www.data-blogger.com/2017/03/15/pi-day-pi-and-the-basel-problem/,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://www.data-blogger.com/category/uncategorized/,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/search?q=%23ai&src=hash,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/search?q=%23quadratic&src=hash,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/tag/artificial-intelligence/,https://twitter.com/search?q=%23maths&src=hash,['artificial intelligence Archives - Data Blogger']
https://www.data-blogger.com/author/admin/page/3/,https://www.data-blogger.com/category/web-technology/,"['Kevin Jacobs, Author at Data Blogger - Page 3 of 9']"
https://www.data-blogger.com/author/admin/page/3/,http://twitter.com/kmjjacobs/status/875467271870787584,"['Kevin Jacobs, Author at Data Blogger - Page 3 of 9']"
https://www.data-blogger.com/author/admin/page/3/,https://twitter.com/search?q=%23dev&src=hash,"['Kevin Jacobs, Author at Data Blogger - Page 3 of 9']"
https://www.data-blogger.com/author/admin/page/3/,https://twitter.com/search?q=%23euler&src=hash,"['Kevin Jacobs, Author at Data Blogger - Page 3 of 9']"
https://www.data-blogger.com/author/admin/page/3/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fwww.data-blogger.com%2F2017%2F03%2F15%2Fpi-day-pi-and-the-basel-problem%2F,"['Kevin Jacobs, Author at Data Blogger - Page 3 of 9']"
https://www.data-blogger.com/author/admin/page/3/,https://twitter.com/search?q=%23linkextraction&src=hash,"['Kevin Jacobs, Author at Data Blogger - Page 3 of 9']"
